Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00 1313858/3007013     __gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<main::Query*, std::__cxx1998::vector<main::Query, std::allocator<main::Query> > >, std::__debug::vector<main::Query, std::allocator<main::Query> > >::base() [196]
-----------------------------------------------
                0.00    0.00       2/1407621     __gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<main::Query*, std::__cxx1998::vector<main::Query, std::allocator<main::Query> > >, std::__debug::vector<main::Query, std::allocator<main::Query> > > std::__copy_move_backward<true, false, std::random_access_iterator_tag>::__copy_move_b<__gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<main::Query*, std::__cxx1998::vector<main::Query, std::allocator<main::Query> > >, std::__debug::vector<main::Query, std::allocator<main::Query> > >, __gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<main::Query*, std::__cxx1998::vector<main::Query, std::allocator<main::Query> > >, std::__debug::vector<main::Query, std::allocator<main::Query> > > >(__gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<main::Query*, std::__cxx1998::vector<main::Query, std::allocator<main::Query> > >, std::__debug::vector<main::Query, std::allocator<main::Query> > >, __gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<main::Query*, std::__cxx1998::vector<main::Query, std::allocator<main::Query> > >, std::__debug::vector<main::Query, std::allocator<main::Query> > >, __gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<main::Query*, std::__cxx1998::vector<main::Query, std::allocator<main::Query> > >, std::__debug::vector<main::Query, std::allocator<main::Query> > >) [160]
                0.00    0.01  383527/1407621     void std::__unguarded_linear_insert<__gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<main::Query*, std::__cxx1998::vector<main::Query, std::allocator<main::Query> > >, std::__debug::vector<main::Query, std::allocator<main::Query> > >, __gnu_cxx::__ops::_Val_comp_iter<main::{lambda(main::Query, main::Query)#2}> >(__gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<main::Query*, std::__cxx1998::vector<main::Query, std::allocator<main::Query> > >, std::__debug::vector<main::Query, std::allocator<main::Query> > >, __gnu_cxx::__ops::_Val_comp_iter<main::{lambda(main::Query, main::Query)#2}>) [30]
                0.00    0.02 1024092/1407621     __gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<main::Query*, std::__cxx1998::vector<main::Query, std::allocator<main::Query> > >, std::__debug::vector<main::Query, std::allocator<main::Query> > > std::__unguarded_partition<__gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<main::Query*, std::__cxx1998::vector<main::Query, std::allocator<main::Query> > >, std::__debug::vector<main::Query, std::allocator<main::Query> > >, __gnu_cxx::__ops::_Iter_comp_iter<main::{lambda(main::Query, main::Query)#2}> >(__gnu_cxx::__ops::_Iter_comp_iter<main::{lambda(main::Query, main::Query)#2}>, __gnu_cxx::__ops::_Iter_comp_iter<main::{lambda(main::Query, main::Query)#2}>, __gnu_cxx::__ops::_Iter_comp_iter<main::{lambda(main::Query, main::Query)#2}>, __gnu_cxx::__ops::_Iter_comp_iter<main::{lambda(main::Query, main::Query)#2}>) [11]
[39]     3.2    0.00    0.03 1407621         __gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<main::Query*, std::__cxx1998::vector<main::Query, std::allocator<main::Query> > >, std::__debug::vector<main::Query, std::allocator<main::Query> > >::operator--() [39]
                0.01    0.01 1407621/1407621     __gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<main::Query*, std::__cxx1998::vector<main::Query, std::allocator<main::Query> > >, std::__debug::vector<main::Query, std::allocator<main::Query> > >::_M_decrementable() const [57]
                0.00    0.00 1407621/6484365     __gnu_cxx::__scoped_lock::__scoped_lock(__gnu_cxx::__mutex&) [48]
                0.00    0.00 1407621/6484365     __gnu_cxx::__scoped_lock::~__scoped_lock() [49]
                0.00    0.00 1407621/1546977     __gnu_cxx::__normal_iterator<main::Query*, std::__cxx1998::vector<main::Query, std::allocator<main::Query> > >::operator--() [201]
                0.00    0.00 1407621/3007013     __gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<main::Query*, std::__cxx1998::vector<main::Query, std::allocator<main::Query> > >, std::__debug::vector<main::Query, std::allocator<main::Query> > >::base() [196]
-----------------------------------------------
                0.00    0.00       2/24623159     bool __gnu_debug::operator==<__gnu_cxx::__normal_iterator<main::Query*, std::__cxx1998::vector<main::Query, std::allocator<main::Query> > >, std::__debug::vector<main::Query, std::allocator<main::Query> > >(__gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<main::Query*, std::__cxx1998::vector<main::Query, std::allocator<main::Query> > >, std::__debug::vector<main::Query, std::allocator<main::Query> > > const&, __gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<main::Query*, std::__cxx1998::vector<main::Query, std::allocator<main::Query> > >, std::__debug::vector<main::Query, std::allocator<main::Query> > > const&) [176]
                0.00    0.00       4/24623159     __gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<main::Query*, std::__cxx1998::vector<main::Query, std::allocator<main::Query> > >, std::__debug::vector<main::Query, std::allocator<main::Query> > >::_M_valid_range(__gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<main::Query*, std::__cxx1998::vector<main::Query, std::allocator<main::Query> > >, std::__debug::vector<main::Query, std::allocator<main::Query> > > const&) const [174]
                0.00    0.00   13783/24623159     __gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<main::Query*, std::__cxx1998::vector<main::Query, std::allocator<main::Query> > >, std::__debug::vector<main::Query, std::allocator<main::Query> > >::operator-(long const&) const [137]
                0.00    0.00   41353/24623159     __gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<main::Query*, std::__cxx1998::vector<main::Query, std::allocator<main::Query> > >, std::__debug::vector<main::Query, std::allocator<main::Query> > >::operator+(long const&) const [125]
                0.00    0.00   55136/24623159     __gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<main::Query*, std::__cxx1998::vector<main::Query, std::allocator<main::Query> > >, std::__debug::vector<main::Query, std::allocator<main::Query> > >::_M_can_advance(long const&) const [131]
                0.00    0.00   82706/24623159     __gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<main::Query*, std::__cxx1998::vector<main::Query, std::allocator<main::Query> > >, std::__debug::vector<main::Query, std::allocator<main::Query> > >::difference_type __gnu_debug::operator-<__gnu_cxx::__normal_iterator<main::Query*, std::__cxx1998::vector<main::Query, std::allocator<main::Query> > >, std::__debug::vector<main::Query, std::allocator<main::Query> > >(__gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<main::Query*, std::__cxx1998::vector<main::Query, std::allocator<main::Query> > >, std::__debug::vector<main::Query, std::allocator<main::Query> > > const&, __gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<main::Query*, std::__cxx1998::vector<main::Query, std::allocator<main::Query> > >, std::__debug::vector<main::Query, std::allocator<main::Query> > > const&) [141]
                0.00    0.00  257956/24623159     __gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<main::Query*, std::__cxx1998::vector<main::Query, std::allocator<main::Query> > >, std::__debug::vector<main::Query, std::allocator<main::Query> > >::operator=(__gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<main::Query*, std::__cxx1998::vector<main::Query, std::allocator<main::Query> > >, std::__debug::vector<main::Query, std::allocator<main::Query> > > const&) [62]
                0.00    0.00  278716/24623159     bool __gnu_debug::operator!=<__gnu_cxx::__normal_iterator<main::Query*, std::__cxx1998::vector<main::Query, std::allocator<main::Query> > >, std::__debug::vector<main::Query, std::allocator<main::Query> > >(__gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<main::Query*, std::__cxx1998::vector<main::Query, std::allocator<main::Query> > >, std::__debug::vector<main::Query, std::allocator<main::Query> > > const&, __gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<main::Query*, std::__cxx1998::vector<main::Query, std::allocator<main::Query> > >, std::__debug::vector<main::Query, std::allocator<main::Query> > > const&) [128]
                0.00    0.00 1150904/24623159     bool __gnu_debug::operator< <__gnu_cxx::__normal_iterator<main::Query*, std::__cxx1998::vector<main::Query, std::allocator<main::Query> > >, std::__debug::vector<main::Query, std::allocator<main::Query> > >(__gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<main::Query*, std::__cxx1998::vector<main::Query, std::allocator<main::Query> > >, std::__debug::vector<main::Query, std::allocator<main::Query> > > const&, __gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<main::Query*, std::__cxx1998::vector<main::Query, std::allocator<main::Query> > >, std::__debug::vector<main::Query, std::allocator<main::Query> > > const&) [63]
                0.00    0.00 1407621/24623159     __gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<main::Query*, std::__cxx1998::vector<main::Query, std::allocator<main::Query> > >, std::__debug::vector<main::Query, std::allocator<main::Query> > >::_M_is_begin() const [100]
                0.01    0.00 6421666/24623159     __gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<main::Query*, std::__cxx1998::vector<main::Query, std::allocator<main::Query> > >, std::__debug::vector<main::Query, std::allocator<main::Query> > >::_Safe_iterator(__gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<main::Query*, std::__cxx1998::vector<main::Query, std::allocator<main::Query> > >, std::__debug::vector<main::Query, std::allocator<main::Query> > > const&) [26]
                0.01    0.00 6799727/24623159     __gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<main::Query*, std::__cxx1998::vector<main::Query, std::allocator<main::Query> > >, std::__debug::vector<main::Query, std::allocator<main::Query> > >::operator*() const [14]
                0.01    0.00 8113585/24623159     __gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<main::Query*, std::__cxx1998::vector<main::Query, std::allocator<main::Query> > >, std::__debug::vector<main::Query, std::allocator<main::Query> > >::_M_is_end() const [15]
[40]     3.0    0.03    0.00 24623159         __gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<main::Query*, std::__cxx1998::vector<main::Query, std::allocator<main::Query> > >, std::__debug::vector<main::Query, std::allocator<main::Query> > >::base() const [40]
-----------------------------------------------
                0.00    0.00   13783/575452      void std::__move_median_to_first<__gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<int*, std::__cxx1998::vector<int, std::allocator<int> > >, std::__debug::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_comp_iter<main::{lambda(int, int)#1}> >(__gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<int*, std::__cxx1998::vector<int, std::allocator<int> > >, std::__debug::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_comp_iter<main::{lambda(int, int)#1}>, __gnu_cxx::__ops::_Iter_comp_iter<main::{lambda(int, int)#1}>, __gnu_cxx::__ops::_Iter_comp_iter<main::{lambda(int, int)#1}>, __gnu_cxx::__ops::_Iter_comp_iter<main::{lambda(int, int)#1}>) [113]
                0.00    0.02  561669/575452      __gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<int*, std::__cxx1998::vector<int, std::allocator<int> > >, std::__debug::vector<int, std::allocator<int> > > std::__unguarded_partition<__gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<int*, std::__cxx1998::vector<int, std::allocator<int> > >, std::__debug::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_comp_iter<main::{lambda(int, int)#1}> >(__gnu_cxx::__ops::_Iter_comp_iter<main::{lambda(int, int)#1}>, __gnu_cxx::__ops::_Iter_comp_iter<main::{lambda(int, int)#1}>, __gnu_cxx::__ops::_Iter_comp_iter<main::{lambda(int, int)#1}>, __gnu_cxx::__ops::_Iter_comp_iter<main::{lambda(int, int)#1}>) [6]
[41]     2.6    0.00    0.02  575452         void std::iter_swap<__gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<int*, std::__cxx1998::vector<int, std::allocator<int> > >, std::__debug::vector<int, std::allocator<int> > >, __gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<int*, std::__cxx1998::vector<int, std::allocator<int> > >, std::__debug::vector<int, std::allocator<int> > > >(__gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<int*, std::__cxx1998::vector<int, std::allocator<int> > >, std::__debug::vector<int, std::allocator<int> > >, __gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<int*, std::__cxx1998::vector<int, std::allocator<int> > >, std::__debug::vector<int, std::allocator<int> > >) [41]
                0.00    0.02 1150904/6799727     __gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<int*, std::__cxx1998::vector<int, std::allocator<int> > >, std::__debug::vector<int, std::allocator<int> > >::operator*() const [13]
                0.00    0.00  575452/575452      void std::swap<int>(int&, int&) [217]
-----------------------------------------------
                0.00    0.00   13783/575452      void std::__move_median_to_first<__gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<main::Query*, std::__cxx1998::vector<main::Query, std::allocator<main::Query> > >, std::__debug::vector<main::Query, std::allocator<main::Query> > >, __gnu_cxx::__ops::_Iter_comp_iter<main::{lambda(main::Query, main::Query)#2}> >(__gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<main::Query*, std::__cxx1998::vector<main::Query, std::allocator<main::Query> > >, std::__debug::vector<main::Query, std::allocator<main::Query> > >, __gnu_cxx::__ops::_Iter_comp_iter<main::{lambda(main::Query, main::Query)#2}>, __gnu_cxx::__ops::_Iter_comp_iter<main::{lambda(main::Query, main::Query)#2}>, __gnu_cxx::__ops::_Iter_comp_iter<main::{lambda(main::Query, main::Query)#2}>, __gnu_cxx::__ops::_Iter_comp_iter<main::{lambda(main::Query, main::Query)#2}>) [118]
                0.00    0.02  561669/575452      __gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<main::Query*, std::__cxx1998::vector<main::Query, std::allocator<main::Query> > >, std::__debug::vector<main::Query, std::allocator<main::Query> > > std::__unguarded_partition<__gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<main::Query*, std::__cxx1998::vector<main::Query, std::allocator<main::Query> > >, std::__debug::vector<main::Query, std::allocator<main::Query> > >, __gnu_cxx::__ops::_Iter_comp_iter<main::{lambda(main::Query, main::Query)#2}> >(__gnu_cxx::__ops::_Iter_comp_iter<main::{lambda(main::Query, main::Query)#2}>, __gnu_cxx::__ops::_Iter_comp_iter<main::{lambda(main::Query, main::Query)#2}>, __gnu_cxx::__ops::_Iter_comp_iter<main::{lambda(main::Query, main::Query)#2}>, __gnu_cxx::__ops::_Iter_comp_iter<main::{lambda(main::Query, main::Query)#2}>) [11]
[42]     2.5    0.00    0.02  575452         void std::iter_swap<__gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<main::Query*, std::__cxx1998::vector<main::Query, std::allocator<main::Query> > >, std::__debug::vector<main::Query, std::allocator<main::Query> > >, __gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<main::Query*, std::__cxx1998::vector<main::Query, std::allocator<main::Query> > >, std::__debug::vector<main::Query, std::allocator<main::Query> > > >(__gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<main::Query*, std::__cxx1998::vector<main::Query, std::allocator<main::Query> > >, std::__debug::vector<main::Query, std::allocator<main::Query> > >, __gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<main::Query*, std::__cxx1998::vector<main::Query, std::allocator<main::Query> > >, std::__debug::vector<main::Query, std::allocator<main::Query> > >) [42]
